x	I^2(x)
4.227	.4408816660
4.228	.4408833315
4.229	.4408849948
4.230	.4408866581
4.231	.4408883199
4.232	.4408899809
4.233	.4408916405
4.234	.4408932989
4.235	.4408949558
4.236	.4408966123
4.237	.4408982666
4.238	.4408999203
4.239	.4409015735
4.240	.4409032249
4.241	.4409048748
4.242	.4409065243
4.243	.4409081719
4.244	.4409098187
4.245	.4409114651
4.246	.4409131092
4.247	.4409147537
4.248	.4409163950
4.249	.4409180359
4.250	.4409196766
4.251	.4409213156
4.252	.4409229531
4.253	.4409245900
4.254	.4409262247
4.255	.4409278601
4.256	.4409294932
4.257	.4409311242
4.258	.4409327557
4.259	.4409343848
4.260	.4409360138
4.261	.4409376415
4.262	.4409392682
4.263	.4409408930
4.264	.4409425172
4.265	.4409441403
4.266	.4409457630
4.267	.4409473831
4.268	.4409490029
4.269	.4409506211
4.270	.4409522383
4.271	.4409538554
4.272	.4409554704
4.273	.4409570840
4.274	.4409586980
4.275	.4409603096
4.276	.4409619201
4.277	.4409635298
4.278	.4409651379
4.279	.4409667451
4.280	.4409683516
4.281	.4409699570
4.282	.4409715609
4.283	.4409731643
4.284	.4409747656
4.285	.4409763672
4.286	.4409779666
4.287	.4409795650
4.288	.4409811625
4.289	.4409827581
4.290	.4409843537
4.291	.4409859482
4.292	.4409875409
4.293	.4409891332
4.294	.4409907242
4.295	.4409923139
4.296	.4409939024
4.297	.4409954899
4.298	.4409970764
4.299	.4409986617
4.300	.4410002458
4.301	.4410018295
4.302	.4410034120
4.303	.4410049921
4.304	.4410065726
4.305	.4410081516
4.306	.4410097289
4.307	.4410113056
4.308	.4410128817
4.309	.4410144560
4.310	.4410160298
4.311	.4410176015
4.312	.4410191733
4.313	.4410207436
4.314	.4410223126
4.315	.4410238812
4.316	.4410254483
4.317	.4410270143
4.318	.4410285788
4.319	.4410301419
4.320	.4410317052
4.321	.4410332673
4.322	.4410348278
4.323	.4410363869
4.324	.4410379454
4.325	.4410395025
4.326	.4410410599
4.327	.4410426152
4.328	.4410441690
4.329	.4410457221
4.330	.4410472736
4.331	.4410488254
4.332	.4410503751
4.333	.4410519238
4.334	.4410534716
4.335	.4410550184
4.336	.4410565641
4.337	.4410581089
4.338	.4410596525
4.339	.4410611954
4.340	.4410627367
4.341	.4410642779
4.342	.4410658172
4.343	.4410673548
4.344	.4410688927
4.345	.4410704287
4.346	.4410719637
4.347	.4410734983
4.348	.4410750310
4.349	.4410765633
4.350	.4410780946
4.351	.4410796243
4.352	.4410811533
4.353	.4410826818
4.354	.4410842090
4.355	.4410857352
4.356	.4410872596
4.357	.4410887839
4.358	.4410903062
4.359	.4410918280
4.360	.4410933480
4.361	.4410948682
4.362	.4410963876
4.363	.4410979046
4.364	.4410994213
4.365	.4411009363
4.366	.4411024514
4.367	.4411039654
4.368	.4411054776
4.369	.4411069888
4.370	.4411084991
4.371	.4411100091
4.372	.4411115176
4.373	.4411130244
4.374	.4411145313
4.375	.4411160361
4.376	.4411175407
4.377	.4411190442
4.378	.4411205470
4.379	.4411220482
4.380	.4411235483
4.381	.4411250472
4.382	.4411265456
4.383	.4411280433
4.384	.4411295397
4.385	.4411310346
4.386	.4411325291
4.387	.4411340222
4.388	.4411355135
4.389	.4411370056
4.390	.4411384959
4.391	.4411399854
4.392	.4411414730
4.393	.4411429597
4.394	.4411444467
4.395	.4411459314
4.396	.4411474161
4.397	.4411488995
4.398	.4411503815
4.399	.4411518625
4.400	.4411533431
4.401	.4411548216
4.402	.4411563005
4.403	.4411577768
4.404	.4411592537
4.405	.4411607287
4.406	.4411622030
4.407	.4411636770
4.408	.4411651487
4.409	.4411666202
4.410	.4411680903
4.411	.4411695597
4.412	.4411710283
4.413	.4411724954
4.414	.4411739623
4.415	.4411754277
4.416	.4411768918
4.417	.4411783557
4.418	.4411798181
4.419	.4411812792
4.420	.4411827395
4.421	.4411841990
4.422	.4411856578
4.423	.4411871156
4.424	.4411885725
4.425	.4411900276
4.426	.4411914829
4.427	.4411929358
4.428	.4411943883
4.429	.4411958403
4.430	.4411972909
4.431	.4411987409
4.432	.4412001895
4.433	.4412016380
4.434	.4412030845
4.435	.4412045307
4.436	.4412059754
4.437	.4412074196
4.438	.4412088631
4.439	.4412103045
4.440	.4412117459
4.441	.4412131858
4.442	.4412146251
4.443	.4412160640
4.444	.4412175011
4.445	.4412189372
4.446	.4412203722
4.447	.4412218073
4.448	.4412232402
4.449	.4412246736
4.450	.4412261043
4.451	.4412275347
4.452	.4412289651
4.453	.4412303942
4.454	.4412318215
4.455	.4412332480
4.456	.4412346741
4.457	.4412360988
4.458	.4412375229
4.459	.4412389459
4.460	.4412403681
4.461	.4412417897
4.462	.4412432091
4.463	.4412446284
4.464	.4412460473
4.465	.4412474649
4.466	.4412488813
4.467	.4412502962
4.468	.4412517116
4.469	.4412531247
4.470	.4412545376
4.471	.4412559495
4.472	.4412573600
4.473	.4412587700
4.474	.4412601789
4.475	.4412615869
4.476	.4412629942
4.477	.4412644006
4.478	.4412658052
4.479	.4412672095
4.480	.4412686138
4.481	.4412700158
4.482	.4412714172
4.483	.4412728180
4.484	.4412742179
4.485	.4412756164
4.486	.4412770144
4.487	.4412784114
4.488	.4412798068
4.489	.4412812020
4.490	.4412825963
4.491	.4412839900
4.492	.4412853826
4.493	.4412867734
4.494	.4412881644
4.495	.4412895535
4.496	.4412909424
4.497	.4412923300
4.498	.4412937165
4.499	.4412951025
4.500	.4412964882
4.501	.4412978720
4.502	.4412992549
4.503	.4413006380
4.504	.4413020193
4.505	.4413033996
4.506	.4413047790
4.507	.4413061576
4.508	.4413075355
4.509	.4413089127
4.510	.4413102885
4.511	.4413116638
4.512	.4413130378
4.513	.4413144107
4.514	.4413157835
4.515	.4413171542
4.516	.4413185254
4.517	.4413198949
4.518	.4413212634
4.519	.4413226315
4.520	.4413239980
4.521	.4413253647
4.522	.4413267299
4.523	.4413280945
4.524	.4413294572
4.525	.4413308204
4.526	.4413321816
4.527	.4413335421
4.528	.4413349026
4.529	.4413362612
4.530	.4413376193
4.531	.4413389764
4.532	.4413403329
4.533	.4413416883
4.534	.4413430424
4.535	.4413443962
4.536	.4413457487
4.537	.4413471013
4.538	.4413484515
4.539	.4413498023
4.540	.4413511509
4.541	.4413524996
4.542	.4413538467
4.543	.4413551938
4.544	.4413565398
4.545	.4413578838
4.546	.4413592281
4.547	.4413605719
4.548	.4413619133
4.549	.4413632545
4.550	.4413645950
4.551	.4413659345
4.552	.4413672736
4.553	.4413686115
4.554	.4413699480
4.555	.4413712840
4.556	.4413726205
4.557	.4413739538
4.558	.4413752872
4.559	.4413766202
4.560	.4413779526
4.561	.4413792831
4.562	.4413806133
4.563	.4413819421
4.564	.4413832707
4.565	.4413845980
4.566	.4413859247
4.567	.4413872498
4.568	.4413885756
4.569	.4413898995
4.570	.4413912224
4.571	.4413925448
4.572	.4413938660
4.573	.4413951870
4.574	.4413965065
4.575	.4413978249
4.576	.4413991438
4.577	.4414004604
4.578	.4414017765
4.579	.4414030922
4.580	.4414044074
4.581	.4414057208
4.582	.4414070341
4.583	.4414083461
4.584	.4414096574
4.585	.4414109677
4.586	.4414122773
4.587	.4414135863
4.588	.4414148943
4.589	.4414162011
4.590	.4414175073
4.591	.4414188124
4.592	.4414201170
4.593	.4414214212
4.594	.4414227230
4.595	.4414240255
4.596	.4414253271
4.597	.4414266268
4.598	.4414279266
4.599	.4414292252
4.600	.4414305229
4.601	.4414318199
4.602	.4414331158
4.603	.4414344117
4.604	.4414357058
4.605	.4414370000
4.606	.4414382921
4.607	.4414395844
4.608	.4414408759
4.609	.4414421657
4.610	.4414434556
4.611	.4414447439
4.612	.4414460318
4.613	.4414473184
4.614	.4414486042
4.615	.4414498900
4.616	.4414511751
4.617	.4414524589
4.618	.4414537417
4.619	.4414550233
4.620	.4414563044
4.621	.4414575854
4.622	.4414588642
4.623	.4414601432
4.624	.4414614213
4.625	.4414626980
4.626	.4414639746
4.627	.4414652506
4.628	.4414665249
4.629	.4414677988
4.630	.4414690720
4.631	.4414703441
4.632	.4414716159
4.633	.4414728860
4.634	.4414741557
4.635	.4414754256
4.636	.4414766936
4.637	.4414779600
4.638	.4414792272
4.639	.4414804929
4.640	.4414817573
4.641	.4414830220
4.642	.4414842852
4.643	.4414855474
4.644	.4414868096
4.645	.4414880700
4.646	.4414893309
4.647	.4414905903
4.648	.4414918484
4.649	.4414931067
4.650	.4414943632
4.651	.4414956184
4.652	.4414968739
4.653	.4414981289
4.654	.4414993826
4.655	.4415006356
4.656	.4415018877
4.657	.4415031391
4.658	.4415043894
4.659	.4415056398
4.660	.4415068877
4.661	.4415081360
4.662	.4415093837
4.663	.4415106301
4.664	.4415118759
4.665	.4415131208
4.666	.4415143656
4.667	.4415156086
4.668	.4415168512
4.669	.4415180933
4.670	.4415193350
4.671	.4415205741
4.672	.4415218138
4.673	.4415230523
4.674	.4415242908
4.675	.4415255276
4.676	.4415267637
4.677	.4415279992
4.678	.4415292343
4.679	.4415304684
4.680	.4415317011
4.681	.4415329340
4.682	.4415341652
4.683	.4415353962
4.684	.4415366267
4.685	.4415378560
4.686	.4415390842
4.687	.4415403120
4.688	.4415415391
4.689	.4415427651
4.690	.4415439910
4.691	.4415452150
4.692	.4415464386
4.693	.4415476614
4.694	.4415488850
4.695	.4415501066
4.696	.4415513265
4.697	.4415525469
4.698	.4415537662
4.699	.4415549850
4.700	.4415562024
4.701	.4415574194
4.702	.4415586358
4.703	.4415598514
4.704	.4415610661
4.705	.4415622793
4.706	.4415634932
4.707	.4415647058
4.708	.4415659163
4.709	.4415671275
4.710	.4415683375
4.711	.4415695468
4.712	.4415707553
4.713	.4415719634
4.714	.4415731708
4.715	.4415743762
4.716	.4415755815
4.717	.4415767866
4.718	.4415779913
4.719	.4415791940
4.720	.4415803963
4.721	.4415815981
4.722	.4415827992
4.723	.4415839995
4.724	.4415851987
4.725	.4415863977
4.726	.4415875958
4.727	.4415887927
4.728	.4415899895
4.729	.4415911855
4.730	.4415923801
4.731	.4415935742
4.732	.4415947679
4.733	.4415959604
4.734	.4415971527
4.735	.4415983441
4.736	.4415995348
4.737	.4416007240
4.738	.4416019131
4.739	.4416031015
4.740	.4416042890
4.741	.4416054764
4.742	.4416066615
4.743	.4416078474
4.744	.4416090315
4.745	.4416102161
4.746	.4416113986
4.747	.4416125807
4.748	.4416137622
4.749	.4416149434
4.750	.4416161241
4.751	.4416173030
4.752	.4416184815
4.753	.4416196595
4.754	.4416208368
4.755	.4416220132
4.756	.4416231889
4.757	.4416243641
4.758	.4416255377
4.759	.4416267117
4.760	.4416278849
4.761	.4416290561
4.762	.4416302283
4.763	.4416313981
4.764	.4416325689
4.765	.4416337373
4.766	.4416349052
4.767	.4416360734
4.768	.4416372409
4.769	.4416384072
4.770	.4416395721
4.771	.4416407371
4.772	.4416419016
4.773	.4416430645
4.774	.4416442274
4.775	.4416453896
4.776	.4416465503
4.777	.4416477116
4.778	.4416488711
4.779	.4416500296
4.780	.4416511883
4.781	.4416523457
4.782	.4416535021
4.783	.4416546586
4.784	.4416558145
4.785	.4416569684
4.786	.4416581234
4.787	.4416592767
4.788	.4416604287
4.789	.4416615808
4.790	.4416627323
4.791	.4416638823
4.792	.4416650323
4.793	.4416661814
4.794	.4416673292
4.795	.4416684771
4.796	.4416696243
4.797	.4416707704
4.798	.4416719157
4.799	.4416730606
4.800	.4416742049
4.801	.4416753485
4.802	.4416764907
4.803	.4416776324
4.804	.4416787733
4.805	.4416799144
4.806	.4416810544
4.807	.4416821939
4.808	.4416833318
4.809	.4416844695
4.810	.4416856065
4.811	.4416867432
4.812	.4416878790
4.813	.4416890137
4.814	.4416901478
4.815	.4416912816
4.816	.4416924142
4.817	.4416935463
4.818	.4416946779
4.819	.4416958091
4.820	.4416969383
4.821	.4416980680
4.822	.4416991972
4.823	.4417003247
4.824	.4417014519
4.825	.4417025786
4.826	.4417037049
4.827	.4417048290
4.828	.4417059535
4.829	.4417070782
4.830	.4417082010
4.831	.4417093236
4.832	.4417104456
4.833	.4417115671
4.834	.4417126868
4.835	.4417138063
4.836	.4417149262
4.837	.4417160434
4.838	.4417171614
4.839	.4417182782
4.840	.4417193953
4.841	.4417205107
4.842	.4417216253
4.843	.4417227392
4.844	.4417238531
4.845	.4417249657
4.846	.4417260781
4.847	.4417271895
4.848	.4417283001
4.849	.4417294103
4.850	.4417305205
4.851	.4417316295
4.852	.4417327370
4.853	.4417338448
4.854	.4417349516
4.855	.4417360574
4.856	.4417371629
4.857	.4417382680
4.858	.4417393714
4.859	.4417404749
4.860	.4417415772
4.861	.4417426797
4.862	.4417437812
4.863	.4417448819
4.864	.4417459815
4.865	.4417470813
4.866	.4417481798
4.867	.4417492774
4.868	.4417503755
4.869	.4417514714
4.870	.4417525678
4.871	.4417536630
4.872	.4417547578
4.873	.4417558521
4.874	.4417569457
4.875	.4417580378
4.876	.4417591295
4.877	.4417602214
4.878	.4417613123
4.879	.4417624017
4.880	.4417634909
4.881	.4417645801
4.882	.4417656684
4.883	.4417667553
4.884	.4417678423
4.885	.4417689284
4.886	.4417700134
4.887	.4417710988
4.888	.4417721822
4.889	.4417732660
4.890	.4417743487
4.891	.4417754307
4.892	.4417765129
4.893	.4417775934
4.894	.4417786730
4.895	.4417797527
4.896	.4417808317
4.897	.4417819102
4.898	.4417829874
4.899	.4417840648
4.900	.4417851408
4.901	.4417862165
4.902	.4417872910
4.903	.4417883652
4.904	.4417894389
4.905	.4417905117
4.906	.4417915845
4.907	.4417926562
4.908	.4417937271
4.909	.4417947975
4.910	.4417958674
4.911	.4417969357
4.912	.4417980042
4.913	.4417990725
4.914	.4418001400
4.915	.4418012064
4.916	.4418022720
4.917	.4418033373
4.918	.4418044015
4.919	.4418054661
4.920	.4418065296
4.921	.4418075920
4.922	.4418086547
4.923	.4418097153
4.924	.4418107757
4.925	.4418118363
4.926	.4418128962
4.927	.4418139551
4.928	.4418150135
4.929	.4418160708
4.930	.4418171274
4.931	.4418181830
4.932	.4418192388
4.933	.4418202942
4.934	.4418213484
4.935	.4418224025
4.936	.4418234553
4.937	.4418245080
4.938	.4418255601
4.939	.4418266111
4.940	.4418276616
4.941	.4418287117
4.942	.4418297610
4.943	.4418308096
4.944	.4418318578
4.945	.4418329051
4.946	.4418339517
4.947	.4418349988
4.948	.4418360439
4.949	.4418370885
4.950	.4418381340
4.951	.4418391763
4.952	.4418402200
4.953	.4418412619
4.954	.4418423040
4.955	.4418433450
4.956	.4418443859
4.957	.4418454261
4.958	.4418464658
4.959	.4418475041
4.960	.4418485425
4.961	.4418495791
4.962	.4418506164
4.963	.4418516525
4.964	.4418526882
4.965	.4418537233
4.966	.4418547575
4.967	.4418557909
4.968	.4418568241
4.969	.4418578570
4.970	.4418588889
4.971	.4418599210
4.972	.4418609511
4.973	.4418619804
4.974	.4418630106
4.975	.4418640395
4.976	.4418650674
4.977	.4418660947
4.978	.4418671222
4.979	.4418681486
4.980	.4418691738
4.981	.4418701995
4.982	.4418712240
4.983	.4418722474
4.984	.4418732705
4.985	.4418742936
4.986	.4418753159
4.987	.4418763378
4.988	.4418773581
4.989	.4418783786
4.990	.4418793983
4.991	.4418804172
4.992	.4418814362
4.993	.4418824542
4.994	.4418834712
4.995	.4418844876
4.996	.4418855035
4.997	.4418865193
4.998	.4418875346
4.999	.4418885485
5.000	.4418895622
5.001	.4418905750
5.002	.4418915872
5.003	.4418925991
5.004	.4418936113
5.005	.4418946210
5.006	.4418956310
5.007	.4418966408
5.008	.4418976498
5.009	.4418986583
5.010	.4418996652
5.011	.4419006722
5.012	.4419016788
5.013	.4419026844
5.014	.4419036905
5.015	.4419046947
5.016	.4419056985
5.017	.4419067024
5.018	.4419077059
5.019	.4419087073
5.020	.4419097086
5.021	.4419107104
5.022	.4419117108
5.023	.4419127110
5.024	.4419137099
5.025	.4419147087
5.026	.4419157071
5.027	.4419167043
5.028	.4419177010
5.029	.4419186979
5.030	.4419196932
5.031	.4419206892
5.032	.4419216833
5.033	.4419226771
5.034	.4419236710
5.035	.4419246636
5.036	.4419256561
5.037	.4419266477
5.038	.4419276390
5.039	.4419286299
5.040	.4419296202
5.041	.4419306090
5.042	.4419315984
5.043	.4419325863
5.044	.4419335740
5.045	.4419345608
5.046	.4419355472
5.047	.4419365332
5.048	.4419375184
5.049	.4419385031
5.050	.4419394871
5.051	.4419404714
5.052	.4419414542
5.053	.4419424362
5.054	.4419434188
5.055	.4419443995
5.056	.4419453803
5.057	.4419463602
5.058	.4419473396
5.059	.4419483192
5.060	.4419492970
5.061	.4419502751
5.062	.4419512528
5.063	.4419522288
5.064	.4419532047
5.065	.4419541810
5.066	.4419551556
5.067	.4419561302
5.068	.4419571040
5.069	.4419580771
5.070	.4419590497
5.071	.4419600215
5.072	.4419609934
5.073	.4419619641
5.074	.4419629345
5.075	.4419639038
5.076	.4419648734
5.077	.4419658427
5.078	.4419668110
5.079	.4419677786
5.080	.4419687455
5.081	.4419697117
5.082	.4419706773
5.083	.4419716426
5.084	.4419726080
5.085	.4419735722
5.086	.4419745360
5.087	.4419754987
5.088	.4419764614
5.089	.4419774232
5.090	.4419783847
5.091	.4419793458
5.092	.4419803048
5.093	.4419812649
5.094	.4419822244
5.095	.4419831823
5.096	.4419841405
5.097	.4419850987
5.098	.4419860552
5.099	.4419870116
5.100	.4419879673
5.101	.4419889222
5.102	.4419898770
5.103	.4419908314
5.104	.4419917847
5.105	.4419927379
5.106	.4419936907
5.107	.4419946429
5.108	.4419955937
5.109	.4419965442
5.110	.4419974949
5.111	.4419984452
5.112	.4419993936
5.113	.4420003429
5.114	.4420012901
5.115	.4420022376
5.116	.4420031844
5.117	.4420041316
5.118	.4420050771
5.119	.4420060225
5.120	.4420069673
5.121	.4420079117
5.122	.4420088554
5.123	.4420097980
5.124	.4420107411
5.125	.4420116831
5.126	.4420126242
5.127	.4420135651
5.128	.4420145060
5.129	.4420154450
5.130	.4420163848
5.131	.4420173232
5.132	.4420182618
5.133	.4420191993
5.134	.4420201362
5.135	.4420210728
5.136	.4420220093
5.137	.4420229446
5.138	.4420238797
5.139	.4420248147
5.140	.4420257480
5.141	.4420266809
5.142	.4420276143
5.143	.4420285461
5.144	.4420294774
5.145	.4420304093
5.146	.4420313400
5.147	.4420322701
5.148	.4420332000
5.149	.4420341288
5.150	.4420350573
5.151	.4420359853
5.152	.4420369132
5.153	.4420378401
5.154	.4420387659
5.155	.4420396918
5.156	.4420406179
5.157	.4420415418
5.158	.4420424661
5.159	.4420433901
5.160	.4420443142
5.161	.4420452361
5.162	.4420461582
5.163	.4420470793
5.164	.4420480007
5.165	.4420489207
5.166	.4420498411
5.167	.4420507606
5.168	.4420516801
5.169	.4420525981
5.170	.4420535161
5.171	.4420544334
5.172	.4420553504
5.173	.4420562661
5.174	.4420571822
5.175	.4420580976
5.176	.4420590119
5.177	.4420599264
5.178	.4420608400
5.179	.4420617537
5.180	.4420626666
5.181	.4420635780
5.182	.4420644898
5.183	.4420654012
5.184	.4420663115
5.185	.4420672211
5.186	.4420681312
5.187	.4420690399
5.188	.4420699486
5.189	.4420708567
5.190	.4420717638
5.191	.4420726705
5.192	.4420735766
5.193	.4420744827
5.194	.4420753886
5.195	.4420762936
5.196	.4420771976
5.197	.4420781012
5.198	.4420790044
5.199	.4420799070
5.200	.4420808093
5.201	.4420817118
5.202	.4420826124
5.203	.4420835132
5.204	.4420844136
5.205	.4420853133
5.206	.4420862116
5.207	.4420871113
5.208	.4420880093
5.209	.4420889069
5.210	.4420898035
5.211	.4420907001
5.212	.4420915971
5.213	.4420924922
5.214	.4420933870
5.215	.4420942820
5.216	.4420951763
5.217	.4420960694
5.218	.4420969622
5.219	.4420978548
5.220	.4420987469
5.221	.4420996386
5.222	.4421005294
5.223	.4421014201
5.224	.4421023102
5.225	.4421031998
5.226	.4421040893
5.227	.4421049775
5.228	.4421058646
5.229	.4421067530
5.230	.4421076397
5.231	.4421085263
5.232	.4421094123
5.233	.4421102976
5.234	.4421111822
5.235	.4421120665
5.236	.4421129517
5.237	.4421138345
5.238	.4421147178
5.239	.4421155998
5.240	.4421164821
5.241	.4421173633
5.242	.4421182442
5.243	.4421191249
5.244	.4421200049
5.245	.4421208846
5.246	.4421217638
5.247	.4421226417
5.248	.4421235200
5.249	.4421243969
5.250	.4421252745
5.251	.4421261509
5.252	.4421270261
5.253	.4421279020
5.254	.4421287771
5.255	.4421296513
5.256	.4421305261
5.257	.4421313993
5.258	.4421322717
5.259	.4421331445
5.260	.4421340170
5.261	.4421348879
5.262	.4421357592
5.263	.4421366302
5.264	.4421374999
5.265	.4421383692
5.266	.4421392379
5.267	.4421401065
5.268	.4421409753
5.269	.4421418435
5.270	.4421427097
5.271	.4421435774
5.272	.4421444433
5.273	.4421453091
5.274	.4421461739
5.275	.4421470384
5.276	.4421479029
5.277	.4421487658
5.278	.4421496297
5.279	.4421504922
5.280	.4421513550
5.281	.4421522169
5.282	.4421530779
5.283	.4421539380
5.284	.4421547987
5.285	.4421556589
5.286	.4421565180
5.287	.4421573770
5.288	.4421582355
5.289	.4421590930
5.290	.4421599509
5.291	.4421608074
5.292	.4421616641
5.293	.4421625200
5.294	.4421633761
5.295	.4421642308
5.296	.4421650857
5.297	.4421659393
5.298	.4421667927
5.299	.4421676456
5.300	.4421684989
5.301	.4421693514
5.302	.4421702029
5.303	.4421710539
5.304	.4421719048
5.305	.4421727545
5.306	.4421736047
5.307	.4421744536
5.308	.4421753026
5.309	.4421761510
5.310	.4421769989
5.311	.4421778465
5.312	.4421786941
5.313	.4421795394
5.314	.4421803857
5.315	.4421812309
5.316	.4421820757
5.317	.4421829211
5.318	.4421837648
5.319	.4421846088
5.320	.4421854519
5.321	.4421862936
5.322	.4421871361
5.323	.4421879788
5.324	.4421888197
5.325	.4421896602
5.326	.4421905005
5.327	.4421913403
5.328	.4421921799
5.329	.4421930193
5.330	.4421938571
5.331	.4421946955
5.332	.4421955333
5.333	.4421963702
5.334	.4421972064
5.335	.4421980426
5.336	.4421988779
5.337	.4421997136
5.338	.4422005486
5.339	.4422013827
5.340	.4422022161
5.341	.4422030498
5.342	.4422038826
5.343	.4422047153
5.344	.4422055470
5.345	.4422063786
5.346	.4422072100
5.347	.4422080396
5.348	.4422088704
5.349	.4422096994
5.350	.4422105297
5.351	.4422113582
5.352	.4422121858
5.353	.4422130147
5.354	.4422138416
5.355	.4422146681
5.356	.4422154943
5.357	.4422163206
5.358	.4422171457
5.359	.4422179712
5.360	.4422187964
5.361	.4422196190
5.362	.4422204437
5.363	.4422212670
5.364	.4422220896
5.365	.4422229124
5.366	.4422237341
5.367	.4422245555
5.368	.4422253763
5.369	.4422261965
5.370	.4422270165
5.371	.4422278358
5.372	.4422286555
5.373	.4422294741
5.374	.4422302920
5.375	.4422311099
5.376	.4422319271
5.377	.4422327441
5.378	.4422335611
5.379	.4422343763
5.380	.4422351922
5.381	.4422360073
5.382	.4422368222
5.383	.4422376358
5.384	.4422384495
5.385	.4422392626
5.386	.4422400759
5.387	.4422408883
5.388	.4422417003
5.389	.4422425118
5.390	.4422433229
5.391	.4422441333
5.392	.4422449434
5.393	.4422457533
5.394	.4422465622
5.395	.4422473714
5.396	.4422481793
5.397	.4422489875
5.398	.4422497949
5.399	.4422506018
5.400	.4422514081
5.401	.4422522146
5.402	.4422530200
5.403	.4422538262
5.404	.4422546306
5.405	.4422554346
5.406	.4422562388
5.407	.4422570417
5.408	.4422578451
5.409	.4422586480
5.410	.4422594503
5.411	.4422602513
5.412	.4422610534
5.413	.4422618533
5.414	.4422626539
5.415	.4422634547
5.416	.4422642541
5.417	.4422650524
5.418	.4422658510
5.419	.4422666497
5.420	.4422674478
5.421	.4422682451
5.422	.4422690417
5.423	.4422698385
5.424	.4422706345
5.425	.4422714305
5.426	.4422722245
5.427	.4422730192
5.428	.4422738137
5.429	.4422746079
5.430	.4422754007
5.431	.4422761942
5.432	.4422769862
5.433	.4422777793
5.434	.4422785703
5.435	.4422793618
5.436	.4422801532
5.437	.4422809430
5.438	.4422817336
5.439	.4422825218
5.440	.4422833112
5.441	.4422840999
5.442	.4422848885
5.443	.4422856764
5.444	.4422864641
5.445	.4422872504
5.446	.4422880371
5.447	.4422888226
5.448	.4422896087
5.449	.4422903940
5.450	.4422911790
5.451	.4422919630
5.452	.4422927467
5.453	.4422935304
5.454	.4422943133
5.455	.4422950963
5.456	.4422958779
5.457	.4422966604
5.458	.4422974415
5.459	.4422982222
5.460	.4422990024
5.461	.4422997832
5.462	.4423005629
5.463	.4423013424
5.464	.4423021209
5.465	.4423028997
5.466	.4423036774
5.467	.4423044546
5.468	.4423052320
5.469	.4423060087
5.470	.4423067855
5.471	.4423075613
5.472	.4423083363
5.473	.4423091117
5.474	.4423098857
5.475	.4423106601
5.476	.4423114335
5.477	.4423122071
5.478	.4423129810
5.479	.4423137530
5.480	.4423145247
5.481	.4423152966
5.482	.4423160675
5.483	.4423168387
5.484	.4423176098
5.485	.4423183790
5.486	.4423191484
5.487	.4423199178
5.488	.4423206860
5.489	.4423214553
5.490	.4423222222
5.491	.4423229903
5.492	.4423237573
5.493	.4423245243
5.494	.4423252905
5.495	.4423260560
5.496	.4423268215
5.497	.4423275869
5.498	.4423283510
5.499	.4423291156
5.500	.4423298790
5.501	.4423306420
5.502	.4423314052
5.503	.4423321687
5.504	.4423329301
5.505	.4423336919
5.506	.4423344526
5.507	.4423352145
5.508	.4423359748
5.509	.4423367346
5.510	.4423374939
5.511	.4423382534
5.512	.4423390124
5.513	.4423397710
5.514	.4423405288
5.515	.4423412869
5.516	.4423420439
5.517	.4423428008
5.518	.4423435564
5.519	.4423443128
5.520	.4423450691
5.521	.4423458236
5.522	.4423465786
5.523	.4423473320
5.524	.4423480869
5.525	.4423488403
5.526	.4423495931
5.527	.4423503464
5.528	.4423510984
5.529	.4423518501
5.530	.4423526020
5.531	.4423533526
5.532	.4423541036
5.533	.4423548545
5.534	.4423556041
5.535	.4423563534
5.536	.4423571027
5.537	.4423578510
5.538	.4423585994
5.539	.4423593476
5.540	.4423600951
5.541	.4423608425
5.542	.4423615890
5.543	.4423623354
5.544	.4423630805
5.545	.4423638267
5.546	.4423645718
5.547	.4423653159
5.548	.4423660600
5.549	.4423668051
5.550	.4423675477
5.551	.4423682908
5.552	.4423690333
5.553	.4423697760
5.554	.4423705177
5.555	.4423712600
5.556	.4423720001
5.557	.4423727408
5.558	.4423734820
5.559	.4423742221
5.560	.4423749613
5.561	.4423757002
5.562	.4423764388
5.563	.4423771768
5.564	.4423779151
5.565	.4423786528
5.566	.4423793904
5.567	.4423801264
5.568	.4423808633
5.569	.4423815992
5.570	.4423823353
5.571	.4423830697
5.572	.4423838055
5.573	.4423845386
5.574	.4423852738
5.575	.4423860068
5.576	.4423867400
5.577	.4423874735
5.578	.4423882058
5.579	.4423889377
5.580	.4423896691
5.581	.4423904006
5.582	.4423911314
5.583	.4423918621
5.584	.4423925919
5.585	.4423933221
5.586	.4423940510
5.587	.4423947804
5.588	.4423955083
5.589	.4423962373
5.590	.4423969646
5.591	.4423976924
5.592	.4423984193
5.593	.4423991461
5.594	.4423998720
5.595	.4424005983
5.596	.4424013233
5.597	.4424020484
5.598	.4424027729
5.599	.4424034978
5.600	.4424042216
5.601	.4424049454
5.602	.4424056681
5.603	.4424063907
5.604	.4424071137
5.605	.4424078356
5.606	.4424085570
5.607	.4424092777
5.608	.4424099993
5.609	.4424107191
5.610	.4424114396
5.611	.4424121594
5.612	.4424128790
5.613	.4424135979
5.614	.4424143165
5.615	.4424150345
5.616	.4424157527
5.617	.4424164697
5.618	.4424171869
5.619	.4424179038
5.620	.4424186198
5.621	.4424193359
5.622	.4424200511
5.623	.4424207663
5.624	.4424214818
5.625	.4424221953
